candidate_id,candidate_name,candidate_skills,candidate_location,candidate_education,internship_id,internship_title,internship_company,required_skills,internship_location,required_education,skill_match_pct,location_match,education_match,is_perfect_match
8031,Suresh Patel,"Project Development, Maintenance, Research, Data Analysis, Java, React",Jaipur,B.Sc,126,Supply Chain Analyst,UPL LIMITED,"Brand Management, Distribution",Kolkata,B.Sc,0,0,1,0
6136,Pooja Gupta,"Pharmacology, Regulatory Affairs, Quality Control, Project Management",Delhi,BBA,208,Retail Manager,LUPIN LIMITED,"Consumer Insights, Brand Management, Retail Management, Product Development",Chennai,BA,0,0,1,0
11017,Anil Patel,"Reservoir Engineering, Field Operations, Risk Management, Wealth Management, Trading",Hyderabad,MBA,603,Safety Officer,PKC INFRATECH LIMITED,"Construction Management, Project Management",Bangalore,PhD,0,0,0,0
17531,Sanjay Kumar,"Leadership, Marketing, Risk Management, Corporate Finance",Hyderabad,M.Sc,60,IT Support,TECH MAHINDRA LIMITED,"SQL, Machine Learning, Python",Jaipur,B.Com,0,0,1,0
18273,Rahul Singh,"Wealth Management, Loan Processing, Investment Banking",Pune,BCA,293,Safety Officer,RAIL VIKAS NIGAM LIMITED,"Quality Control, Project Management, Structural Design, Estimation",Lucknow,MBA,0,0,0,0
3950,Sunita Reddy,"Wind Energy, Energy Storage, Maintenance, Policy Analysis",Chennai,MBA,296,Design Engineer,L G ELECTRONICS INDIA PRIVATE LIMITED,"Manufacturing, R&D, Electronics Design",Kolkata,BBA,0,0,1,0
16955,Anil Kumar,"Biotechnology, Clinical Research, Patient Care, Crop Management, Research, Transmission, Maintenance, Grid Management",Kolkata,MBA,517,Machine Learning Engineer,CORTEVA AGRISCIENCE SEEDS PRIVATE LIMITED,"Java, Cloud Computing, Machine Learning, DevOps",Ahmedabad,PhD,0,0,0,0
6577,Sunita Patel,"Civil Engineering, Safety Management, Cybersecurity, JavaScript",Chennai,BBA,748,Data Analyst,FINOLEX CABLES LIMITED,"Python, Cloud Computing",Bangalore,B.Sc,0,0,1,0
15553,Amit Rao,"Retail Management, Brand Management, Design, Polymer Science",Chennai,B.Sc,45,QA Engineer,COGNIZANT TECHNOLOGY SOLUTIONS INDIA PRIVATE LIMITED,"Data Analysis, Python, React",Pune,M.Sc,0,0,0,0
3853,Anil Verma,"Electrical Engineering, Research, Product Design, Sales",Bangalore,MBA,407,Safety Officer,INDRAPRASTHA GAS LIMITED,"Pipeline Maintenance, Petroleum Engineering, Safety Compliance, Reservoir Engineering",Pune,BA,0,0,1,0
7017,Priya Sharma,"Circuit Design, Electronics Design, Customer Service, E-commerce, Manufacturing, Quality Control",Jaipur,MBA,255,Quality Engineer,APPLE INDIA PRIVATE LIMITED,"Circuit Design, Manufacturing",Ahmedabad,B.Sc,1,0,1,0
12080,Sunita Sharma,"Risk Management, Innovation, Marketing, Project Management, Inventory Management, Procurement, Compliance, Financial Analysis",Delhi,BCA,116,Relationship Manager,BANDHAN BANK LIMITED,"Wealth Management, Auditing, Financial Analysis, Accounting",Kolkata,Diploma,0.25,0,1,0
16976,Suresh Reddy,"Cement Production, Quality Control, Plant Operations, Process Engineering, Accounting, Taxation, Auditing, R&D, PCB Design",Pune,BCA,589,Structural Engineer,K.P.R. MILL LIMITED,"Estimation, Safety Management, Construction Management",Pune,B.Tech,0,1,1,0
10778,Deepak Reddy,"Civil Engineering, Safety Management, Drug Development, Biotechnology, Quality Control, Patient Care, Manufacturing, Application Technology, Testing, Research",Pune,PhD,884,R&D Engineer,HP INDIA SALES PRIVATE LIMITED,"Embedded Systems, Manufacturing, Testing",Chennai,BCA,0.67,0,1,0
17654,Deepak Das,"Surgery, Pharmacy, Freight Management, Logistics Planning, Distribution, Supply Chain Management, Manufacturing, Embedded Systems",Ahmedabad,B.Com,119,Site Engineer,SHREE CEMENT LIMITED,"Quality Control, Safety Management",Mumbai,MBA,0,0,0,0
10937,Vikram Rao,"Estimation, Project Management, Marketing, Leasing, Investment Analysis",Delhi,BCA,864,Reservoir Engineer,INOX AIR PRODUCTS PRIVATE LIMITED,"Safety Compliance, Field Operations",Bangalore,PhD,0,0,0,0
13107,Rajesh Sharma,"Materials Science, Testing, Manufacturing, Electrical Engineering, Research",Kolkata,BA,195,Maintenance Engineer,WINSOL SOLAR FIELDS (POLEPALLY) PRIVATE LIMITED,"Maintenance, Energy Efficiency, Power Plant Operations",Mumbai,BBA,0,0,1,0
9286,Sunita Verma,"Consumer Insights, Supply Chain, Marketing, Geology, Reservoir Engineering",Bangalore,B.Com,695,Web Developer,ENDURANCE TECHNOLOGIES LIMITED,"Cybersecurity, DevOps, Cloud Computing",Mumbai,B.Tech,0,0,1,0
6430,Anil Reddy,"Fertilizer Production, Agricultural Chemistry, Research, Quality Control",Delhi,M.Sc,783,Brand Manager,PFIZER LIMITED,"Product Development, Marketing",Jaipur,MBA,0,0,1,0
16702,Priya Rao,"CAD, Assembly Line",Kolkata,Diploma,246,Construction Manager,YARROW INFRASTRUCTURE PRIVATE LIMITED,"Structural Design, Civil Engineering",Remote,PhD,0,1,0,0
4526,Kavita Das,"Compliance, Investment, Food Preparation, Inventory Management, Hospitality Management, Research, Maintenance, Wind Energy",Jaipur,Diploma,858,DevOps Engineer,SKF INDIA LIMITED,"DevOps, SQL",Lucknow,B.Com,0,0,0,0
13882,Priya Sharma,"SQL, Machine Learning, Naval Architecture, Testing",Jaipur,PhD,84,Cloud Architect,BAJAJ AUTO LIMITED.,"Cybersecurity, JavaScript, SQL, Cloud Computing",Hyderabad,BBA,0.25,0,1,0
1086,Rajesh Rao,"Risk Management, Financial Analysis, Brewing, Marketing, Packaging",Bangalore,M.Sc,807,Credit Analyst,TATA AIG GENERAL INSURANCE COMPANY LIMITED,"Taxation, Financial Analysis, Investment Banking, Loan Processing",Remote,Diploma,0.25,1,1,0
12406,Sunita Singh,"Leadership, Business Strategy, Operations Management, Risk Management, Material Science, Mining Operations",Kolkata,M.Sc,718,IT Support,KITEX CHILDRENSWEAR LIMITED,"React, DevOps, Java, JavaScript",Hyderabad,BA,0,0,1,0
3398,Sunita Sharma,"Risk Management, Operations Management, Marketing, Corporate Finance",Hyderabad,B.Tech,89,Data Analyst,ACCENTURE SOLUTIONS PRIVATE LIMITED,"Cloud Computing, React",Ahmedabad,M.Sc,0,0,0,0
4321,Amit Kumar,"Construction Management, Civil Engineering",Bangalore,BCA,173,Environmental Officer,BHARAT ALUMINIUM CO LTD,"Environmental Compliance, Mining Engineering",Hyderabad,Diploma,0,0,1,0
13602,Arun Patel,"5G Technology, Data Transmission, RF Engineering, Telecom Infrastructure, Molding, Quality Control, Processing, Diagnosis, Surgery, Pharmacy, Medical Knowledge",Delhi,BCA,393,Software Developer,COCHIN SHIPYARD LIMITED,"React, SQL",Chennai,B.Sc,0,0,1,0
8360,Sunita Verma,"Mineral Processing, Exploration, Supply Chain Management, Warehouse Operations",Jaipur,BBA,428,Pipeline Engineer,PETRONET LNG LIMITED,"Drilling Operations, Geology",Kolkata,PhD,0,0,0,0
32,Divya Verma,"Testing, Manufacturing, Research, Corporate Finance, Marketing, Operations Management, Innovation, Brand Management",Ahmedabad,MBA,865,Thermal Engineer,INDIAN RENEWABLE ENERGY DEVELOPMENT AGENCY LIMITED,"Transmission, Electrical Engineering",Mumbai,Diploma,0,0,1,0
5927,Ravi Sharma,"Chemical Engineering, Safety Management, Research, Nursing, Diagnosis, Patient Care",Mumbai,M.Sc,814,Surveyor,RASHTRIYA CHEMICALS AND FERTILIZERS LIMITED,"Construction Management, Quality Control",Pune,B.Tech,0,0,1,0
19256,Anil Kumar,"Manufacturing, Quality Control, Sales, Application Technology",Pune,PhD,861,Machine Learning Engineer,SCHNEIDER ELECTRIC INDIA PRIVATE LIMITED,"Data Analysis, Cybersecurity, SQL, DevOps",Hyderabad,MBA,0,0,1,0
4977,Rajesh Das,"Compliance, Customer Service",Chennai,B.Com,742,IT Support,ICICI SECURITIES PRIMARY DEALERSHIP LIMITED,"JavaScript, React, Cloud Computing, DevOps",Remote,MBA,0,1,0,0
14444,Anjali Joshi,"Distribution, Product Development, Consumer Insights",Mumbai,B.Sc,793,IT Support,MOTILAL OSWAL FINANCIAL SERVICES LIMITED,"Machine Learning, JavaScript, Cybersecurity",Hyderabad,B.Com,0,0,1,0
14904,Priya Sharma,"Taxation, Wealth Management, Wind Energy, Solar Technology, Energy Storage, Power Plant Operations, Grid Management, Electrical Engineering, Thermal Power",Jaipur,BA,109,Cloud Architect,ASIAN PAINTS LIMITED,"Machine Learning, Python, JavaScript",Hyderabad,B.Sc,0,0,1,0
691,Kavita Verma,"Chemical Engineering, Fertilizer Production, Quality Control",Mumbai,BBA,796,Data Analyst,CGI INFORMATION SYSTEMS AND MANAGEMENT CONSULTANTS PRIVATE LIMITED,"Java, React",Jaipur,BA,0,0,1,0
578,Arun Kumar,"Environmental Compliance, Formulation, Process Engineering, Safety Management, Mining Engineering, Supply Chain, Distribution, Sales, Marketing",Kolkata,BA,351,DevOps Engineer,ORACLE INDIA PRIVATE LIMITED,"DevOps, Java, Data Analysis, SQL",Chennai,B.Sc,0,0,1,0
12919,Vikram Reddy,"Mechanical Design, Automotive Engineering, Weapon Systems, Defense Systems, Aerospace Engineering, Materials Science",Hyderabad,BA,371,Software Developer,WELLS FARGO INTERNATIONAL SOLUTIONS PRIVATE LIMITED,"Data Analysis, React",Delhi,B.Com,0,0,1,0
8644,Sunita Gupta,"Ore Processing, Safety Management, Environmental Compliance, Geology, Agricultural Chemistry, Quality Control, Fertilizer Production, Research",Mumbai,B.Com,608,Data Analyst,ADOBE SYSTEMS INDIA PRIVATE LIMITED,"Cloud Computing, JavaScript, Python",Delhi,BBA,0,0,1,0
16977,Kavita Reddy,"Medical Knowledge, Nursing, Treatment Planning, Surgery, Process Engineering, Quality Control, Freight Management, Logistics Planning, Transportation",Delhi,M.Sc,544,Machine Learning Engineer,CROMPTON GREAVES CONSUMER ELECTRICALS LIMITED,"SQL, Machine Learning, DevOps",Delhi,Diploma,0,1,1,0
4207,Suresh Reddy,"Maintenance, Project Management, Quality Control, Sales, Menu Planning",Bangalore,MBA,849,QA Engineer,APARNA INFRAHOUSING PRIVATE LIMITED (PART IX),"Cybersecurity, Cloud Computing",Chennai,B.Sc,0,0,1,0
9575,Kavita Rao,"Compliance, Claims Processing, Policy Management, Risk Assessment, Project Management, Surveying",Mumbai,B.Sc,312,RF Engineer,ATC TELECOM INFRASTRUCTURE PRIVATE LIMITED,"Data Transmission, RF Engineering",Hyderabad,PhD,0,0,0,0
1045,Kavita Kumar,"Brand Management, Retail Management, DevOps, Cybersecurity",Jaipur,BA,120,Consumer Insights Analyst,SERUM INSTITUTE LIFE SCIENCES PRIVATE LIMITED,"Consumer Insights, Distribution, Product Development, Marketing",Pune,B.Sc,0,0,1,0
17669,Rajesh Reddy,"Electrical Engineering, Quality Control",Delhi,B.Com,641,IT Support,STANDARD CHARTERED GLOBAL BUSINESS SERVICES PRIVATE LIMITED,"Cloud Computing, Python, Cybersecurity",Lucknow,B.Com,0,0,1,0
13444,Kavita Singh,"Policy Analysis, Grid Integration, Research, Construction, Surveying, Urban Planning, Project Management",Ahmedabad,BCA,150,DevOps Engineer,ZOHO CORPORATION PRIVATE LIMITED,"Java, SQL, Machine Learning, Python",Jaipur,B.Tech,0,0,1,0
12923,Deepak Rao,"Materials Science, Research, Electrochemistry, Process Engineering, Hospitality Management, Quality Control, Hygiene Standards, Manufacturing, Electronics Design, Embedded Systems",Mumbai,B.Com,843,Mining Engineer,TUBE INVESTMENTS OF INDIA LIMITED,"Mineral Processing, Geology, Surveying",Jaipur,B.Sc,0,0,1,0
2821,Arun Reddy,"Materials Science, Process Engineering, Quality Control, Manufacturing",Pune,Diploma,601,Civil Engineer,PKC INFRATECH LIMITED,"Estimation, Structural Design, Surveying, Quality Control",Hyderabad,B.Com,0.25,0,0,0
1875,Amit Kumar,"Testing, Product Design, Safety Management, Maintenance, Rubber Technology, Quality Control, Process Engineering",Kolkata,M.Sc,19,Project Engineer,POWER GRID CORPORATION OF INDIA LIMITED,"Renewable Energy, Energy Efficiency",Ahmedabad,PhD,0,0,0,0
17216,Vikram Rao,"Testing, Quality Control, Tire Manufacturing",Ahmedabad,B.Com,337,Quality Inspector,GUJARAT NARMADA VALLEY FERTILIZERS & CHEMICALS LIMITED,"Civil Engineering, Estimation, Quality Control, Project Management",Lucknow,MBA,0.25,0,0,0
17433,Arun Sharma,"Pest Control, Crop Management, Farming Techniques, Research, Safety Management, Geology, Surveying, Testing, Manufacturing",Mumbai,Diploma,214,IT Support,EICHER MOTORS LIMITED,"Python, Data Analysis",Chennai,BBA,0,0,0,0
2317,Vikram Singh,"Maintenance, Thermal Power, Transmission, Manufacturing, Process Engineering, Research, Testing, Operations Management, Corporate Finance",Bangalore,B.Sc,767,QA Engineer,GENPACT INDIA PRIVATE LIMITED,"JavaScript, SQL, Machine Learning",Hyderabad,BBA,0,0,1,0
3609,Arun Patel,"Pesticide Development, Research, Regulatory Compliance, Agricultural Chemistry, Quality Control, Process Engineering",Mumbai,B.Sc,499,Surveyor,GAWAR CONSTRUCTION LIMITED.,"Civil Engineering, Construction Management, Surveying, Structural Design",Bangalore,Diploma,0,0,1,0
93,Ritu Patel,"Geology, Drilling, Safety Management, Research, Wind Energy, Project Development, Maintenance",Bangalore,MBA,289,QA Engineer,HSBC SOFTWARE DEVELOPMENT (INDIA) PRIVATE LIMITED,"Cybersecurity, Machine Learning",Pune,BBA,0,0,1,0
18314,Ritu Kumar,"Product Development, Marketing, Consumer Insights, Supply Chain",Lucknow,M.Sc,844,Surveyor,TUBE INVESTMENTS OF INDIA LIMITED,"Exploration, Geology, Mineral Processing",Chennai,MBA,0,0,1,0
14392,Divya Sharma,"Brand Management, Supply Chain, Product Design, Marketing, Textile Engineering, Weaving, Fashion Design",Lucknow,BCA,466,IT Support,SOBHA LIMITED,"Cloud Computing, Cybersecurity",Bangalore,B.Com,0,0,1,0
12685,Priya Singh,"Production, Dyeing, Weaving, Supply Chain Management, Procurement, Transportation, Distribution, Safety Management, Project Management, Maintenance",Pune,BBA,764,Civil Engineer,ASHOKA BUILDCON LIMITED,"Quality Control, Safety Management",Mumbai,B.Sc,0.5,0,1,0
1973,Rajesh Patel,"Urban Planning, Project Management, Soil Science, Pest Control, Agricultural Machinery",Bangalore,B.Tech,837,Renewable Energy Specialist,NTPC TAMIL NADU ENERGY COMPANY LIMITED,"Grid Management, Electrical Engineering",Mumbai,B.Com,0,0,1,0
10233,Ritu Joshi,"Safety Management, Quality Control",Jaipur,M.Sc,776,Sales Executive,EMAMI LIMITED,"Brand Management, Sales, Marketing, Retail Management",Remote,MBA,0,1,1,0
14287,Divya Gupta,"Quality Control, Textile Engineering, Fashion Design, Weaving, Battery Design, Research, Testing",Delhi,BCA,831,Safety Officer,RASHMI CEMENT LIMITED,"Civil Engineering, Safety Management",Delhi,BBA,0,1,1,0
14790,Ravi Gupta,"Loan Processing, Investment, Accounting, Financial Analysis, Manufacturing, Testing, Research, Product Design",Hyderabad,B.Com,660,Distribution Executive,PIRAMAL ENTERPRISES LIMITED,"Sales, Marketing",Remote,Diploma,0,1,1,0
4037,Vikram Kumar,"Research, Quality Control, Innovation, Corporate Finance, Leadership, Aerospace Engineering, Weapon Systems, Maintenance",Chennai,Diploma,432,Cloud Architect,NATIONAL PAYMENTS CORPORATION OF INDIA,"Python, DevOps, Data Analysis",Remote,PhD,0,1,0,0
17777,Suresh Kumar,"Safety Management, Geology, Mining Engineering",Ahmedabad,BCA,867,Renewable Energy Specialist,INDIAN RENEWABLE ENERGY DEVELOPMENT AGENCY LIMITED,"Renewable Energy, Energy Efficiency, Electrical Engineering, Power Plant Operations",Hyderabad,BBA,0,0,1,0
10858,Ravi Sharma,"Irrigation, Agricultural Machinery",Bangalore,B.Tech,611,Structural Engineer,TRIDENT LIMITED,"Safety Management, Surveying, Quality Control, Estimation",Lucknow,Diploma,0,0,1,0
12464,Ravi Reddy,"Brand Management, Sales, Real Estate Development, Leasing, Marketing, Valuation",Mumbai,BCA,558,Geologist,JSW STEEL COATED PRODUCTS LIMITED,"Surveying, Mineral Processing, Ore Processing",Pune,BA,0,0,1,0
13852,Vikram Gupta,"Cement Production, Mining Operations, Research, Process Engineering, IoT, RF Engineering, Optical Fiber, Data Transmission",Bangalore,PhD,134,QA Engineer,ORACLE FINANCIAL SERVICES SOFTWARE LIMITED,"DevOps, SQL",Delhi,B.Tech,0,0,1,0
4823,Ritu Joshi,"Investment, Accounting, Loan Processing",Ahmedabad,BA,696,DevOps Engineer,ENDURANCE TECHNOLOGIES LIMITED,"Python, Cloud Computing, SQL, Data Analysis",Hyderabad,PhD,0,0,0,0
5251,Deepak Verma,"Beverage Production, Packaging, Sales",Bangalore,B.Com,148,IT Support,LTIMINDTREE LIMITED,"Data Analysis, Cybersecurity",Bangalore,BBA,0,1,1,0
7688,Pooja Sharma,"Textile Engineering, Supply Chain, Fabric Design, Mineral Processing, Safety Management, Surveying",Lucknow,BCA,660,Distribution Executive,PIRAMAL ENTERPRISES LIMITED,"Sales, Marketing",Remote,Diploma,0,1,1,0
17971,Sanjay Kumar,"Energy Efficiency, Grid Management, Power Plant Operations, Testing, Quality Control, Structural Engineering, Naval Architecture",Mumbai,B.Tech,177,IT Support,CHOLAMANDALAM INVESTMENT AND FINANCE COMPANY LIMITED,"Machine Learning, Cybersecurity, Cloud Computing, JavaScript",Hyderabad,MBA,0,0,0,0
8097,Rajesh Rao,"Quality Control, Maintenance, Substation Operations, Transmission Lines",Hyderabad,BA,188,Consumer Insights Analyst,ZYDUS LIFESCIENCES LIMITED,"Distribution, Marketing, Sales",Lucknow,B.Tech,0,0,1,0
13542,Ravi Rao,"Brand Management, Retail Management, Marketing, Sales",Hyderabad,M.Sc,816,Data Analyst,INFO EDGE (INDIA) LIMITED,"Data Analysis, DevOps, Cybersecurity",Chennai,Diploma,0,0,1,0
13485,Neha Rao,"Patient Care, Quality Control, Clinical Research, Medical Writing",Kolkata,Diploma,190,Credit Analyst,THE FEDERAL BANK LTD,"Investment Banking, Financial Modeling",Mumbai,BBA,0,0,0,0
13573,Anil Reddy,"Sales, Brand Management",Hyderabad,BA,592,Data Analyst,INDIAN RAILWAY CATERING AND TOURISM CORPORATION LIMITED,"DevOps, Cybersecurity",Remote,MBA,0,1,0,0
7310,Rahul Joshi,"Taxation, Investment Banking, Accounting, Wealth Management",Mumbai,BBA,320,RF Engineer,BHARTI TELEMEDIA LIMITED,"5G Technology, Network Engineering, IoT",Jaipur,B.Tech,0,0,1,0
2841,Ravi Reddy,"Property Management, Marketing, Urban Planning, Valuation, Agricultural Chemistry, Pesticide Development, Formulation, Quality Control, Process Engineering, Environmental Management",Ahmedabad,Diploma,889,Consumer Insights Analyst,YASHODA HEALTHCARE SERVICES PRIVATE LIMITED,"Consumer Insights, Product Development, Supply Chain, Distribution",Bangalore,MBA,0,0,0,0
9773,Ritu Rao,"Customer Service, Inventory Management",Ahmedabad,B.Tech,207,Brand Manager,LUPIN LIMITED,"Marketing, Distribution, Sales",Kolkata,B.Tech,0,0,1,0
17154,Ravi Patel,"Inventory Management, Hygiene Standards, Product Design, Maintenance, Sales, Research, Distribution, Freight Management, Warehouse Operations, Procurement",Mumbai,BA,874,Design Engineer,TRANSMISSION CORPORATION OF TELANGANA LIMITED,"Renewable Energy, Grid Management",Hyderabad,Diploma,0,0,1,0
4227,Rahul Rao,"Packaging, Distribution, Grid Management, Project Management, Electrical Engineering, Safety Management, Quality Control, Testing, Automotive Engineering, Manufacturing",Mumbai,PhD,102,Telecom Technician,INDUS TOWERS LIMITED,"IoT, Network Engineering, RF Engineering",Ahmedabad,PhD,0,0,1,0
14106,Divya Verma,"Maintenance, Defense Systems, Weapon Systems, Flight Testing, Food Preparation, Customer Service",Bangalore,B.Com,888,Treasury Analyst,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,"Investment Banking, Taxation, Accounting, Loan Processing",Delhi,Diploma,0,0,1,0
14928,Rahul Gupta,"Safety Compliance, Geology, Refining, Research, Brewing, Sales",Delhi,Diploma,787,Site Engineer,WONDER CEMENT LIMITED,"Civil Engineering, Structural Design",Ahmedabad,B.Sc,0,0,0,0
9839,Kavita Patel,"Compliance, Wealth Management, Trading, Financial Analysis",Hyderabad,M.Sc,31,RF Engineer,RELIANCE JIO INFOCOMM LIMITED,"RF Engineering, Network Engineering, Optical Fiber, Data Transmission",Jaipur,BBA,0,0,1,0
6726,Amit Singh,"Maintenance, Quality Control, Weapon Systems, Aerospace Engineering, Process Engineering, Material Science, Environmental Management, Loan Processing, Compliance",Mumbai,MBA,393,Software Developer,COCHIN SHIPYARD LIMITED,"React, SQL",Chennai,B.Sc,0,0,1,0
9956,Amit Joshi,"Safety Management, Quality Control, Transmission Lines, Maintenance, Naval Architecture, Embedded Systems, PCB Design, R&D",Pune,B.Tech,293,Safety Officer,RAIL VIKAS NIGAM LIMITED,"Quality Control, Project Management, Structural Design, Estimation",Lucknow,MBA,0.25,0,0,0
2344,Arun Singh,"Rubber Technology, Quality Control, Tire Manufacturing, Testing",Chennai,PhD,635,Financial Analyst,MAX LIFE INSURANCE COMPANY LIMITED,"Taxation, Auditing, Investment Banking, Financial Modeling",Chennai,BBA,0,1,1,0
7692,Divya Verma,"Ore Processing, Environmental Compliance, Exploration, Safety Management, Design, Molding, Extrusion",Chennai,BA,329,Project Engineer,J. K. CEMENT LIMITED,"Safety Management, Surveying",Ahmedabad,BBA,0.5,0,1,0
17858,Ritu Patel,"Mining Operations, Material Science, Cement Production, Process Engineering, Sales, Consumer Insights, Quality Control",Lucknow,MBA,652,Data Analyst,MICROSOFT INDIA (R&D) PRIVATE LIMITED,"Cloud Computing, SQL",Remote,BA,0,1,1,0
7481,Sanjay Sharma,"Sales, Quality Control, Brand Management, Testing, Application Technology, Paint Technology, Manufacturing",Pune,PhD,268,QA Engineer,GOOGLE IT SERVICES INDIA PRIVATE LIMITED,"Machine Learning, Java, DevOps",Kolkata,B.Com,0,0,1,0
1999,Deepak Singh,"Regulatory Compliance, Quality Control, Sales, Agricultural Chemistry, Chemical Formulation, Application Technology, Testing",Bangalore,BBA,246,Construction Manager,YARROW INFRASTRUCTURE PRIVATE LIMITED,"Structural Design, Civil Engineering",Remote,PhD,0,1,0,0
17034,Ravi Joshi,"Weaving, Supply Chain, Quality Control, Trading, Accounting, Investment, Reservoir Engineering, Field Operations, Refining",Hyderabad,BA,22,Software Developer,TATA SONS PRIVATE LIMITED,"Java, Machine Learning, Python",Lucknow,MBA,0,0,0,0
9916,Sanjay Reddy,"Process Engineering, Sales, Testing, Rubber Technology",Chennai,Diploma,410,IT Support,J. P. MORGAN SERVICES INDIA PRIVATE LIMITED,"Cloud Computing, Data Analysis",Pune,B.Com,0,0,0,0
16059,Rahul Das,"Inventory Management, Warehouse Operations, Transportation, Procurement",Kolkata,M.Sc,457,DevOps Engineer,BOSCH GLOBAL SOFTWARE TECHNOLOGIES PRIVATE LIMITED,"React, DevOps",Mumbai,BCA,0,0,1,0
7013,Deepak Patel,"Loan Processing, Auditing",Bangalore,MBA,745,Product Manager,ALKEM LABORATORIES LIMITED,"Brand Management, Sales",Delhi,B.Com,0,0,1,0
14750,Kavita Singh,"Retail Management, Brand Management, Materials Science, Civil Engineering, Urban Planning, Research, Marketing, Distribution",Hyderabad,BBA,218,QA Engineer,ZEROIDA BROKING LIMITED,"Cloud Computing, Machine Learning, DevOps",Hyderabad,BCA,0,1,1,0
3491,Ravi Joshi,"Customer Service, Inventory Management, Quality Control, Hygiene Standards",Jaipur,B.Sc,722,Cloud Architect,KARNAVATI AVIATION PRIVATE LIMITED,"Machine Learning, Cybersecurity, React",Mumbai,PhD,0,0,0,0
162,Amit Verma,"Soil Science, Agricultural Chemistry, Processing, Manufacturing, Design, Transportation, Warehouse Operations",Chennai,BBA,91,QA Engineer,MUTHOOT FINANCE LIMITED,"Data Analysis, SQL, JavaScript, Cybersecurity",Bangalore,BCA,0,0,1,0
5215,Anil Sharma,"Manufacturing, R&D, Processing, Polymer Science, Quality Control, Molding",Pune,MBA,394,Web Developer,COCHIN SHIPYARD LIMITED,"JavaScript, Java, Cloud Computing",Bangalore,Diploma,0,0,1,0
13606,Sunita Rao,"Substation Operations, Maintenance, Safety Management, Transmission Lines, Customer Service, Quality Control",Mumbai,MBA,502,Supply Chain Analyst,TORRENT PHARMACEUTICALS LTD,"Marketing, Product Development, Distribution, Supply Chain",Delhi,BCA,0,0,1,0
11539,Rajesh Singh,"Exploration, Surveying, Ore Processing, Maintenance, Product Design, Sales",Kolkata,Diploma,213,QA Engineer,EICHER MOTORS LIMITED,"Python, JavaScript",Bangalore,BBA,0,0,0,0
7176,Anil Singh,"Warehouse Operations, Logistics Planning, Electronics Design, Quality Control, Circuit Design, PCB Design",Chennai,B.Com,521,Credit Analyst,CITY UNION BANK LIMITED,"Financial Analysis, Financial Modeling, Investment Banking, Wealth Management",Jaipur,M.Sc,0,0,0,0
15703,Meera Rao,"Fertilizer Production, Soil Science, Chemical Engineering, Environmental Management",Jaipur,Diploma,883,Electronics Engineer,HP INDIA SALES PRIVATE LIMITED,"Manufacturing, Embedded Systems, R&D",Hyderabad,PhD,0,0,0,0
12557,Sanjay Sharma,"Estimation, Structural Design, Civil Engineering",Chennai,BA,335,Quality Inspector,ENGINEERS INDIA LIMITED,"Project Management, Surveying, Construction Management",Ahmedabad,B.Sc,0,0,1,0
8441,Sanjay Patel,"Environmental Compliance, Safety Management, Drilling, Quality Control, Electronics Design",Chennai,BA,251,Financial Analyst,SBI LIFE INSURANCE COMPANY LIMITED,"Risk Management, Auditing",Remote,PhD,0,1,0,0
10407,Arun Rao,"Assembly Line, CAD, Automotive Engineering, Quality Control, Financial Analysis, Loan Processing, Financial Modeling, Estimation, Project Management, Construction Management",Chennai,BCA,265,Design Engineer,THDC INDIA LIMITED,"Power Plant Operations, Thermal Power, Renewable Energy",Delhi,MBA,0,0,0,0
12063,Kavita Sharma,"Mining Operations, Environmental Management, Application Technology, Paint Technology, Testing, Research",Bangalore,PhD,764,Civil Engineer,ASHOKA BUILDCON LIMITED,"Quality Control, Safety Management",Mumbai,B.Sc,0,0,1,0
4065,Ravi Joshi,"Geology, Safety Management, Exploration, Drug Development, Patient Care, Medical Writing",Delhi,M.Sc,413,Thermal Engineer,KARNATAKA POWER TRANSMISSION CORPORATION LIMITED,"Energy Efficiency, Transmission, Thermal Power, Grid Management",Bangalore,MBA,0,0,1,0
15894,Kavita Kumar,"Research, Grid Integration, Process Engineering, Battery Design, Testing, Network Engineering, Data Transmission",Mumbai,PhD,888,Treasury Analyst,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,"Investment Banking, Taxation, Accounting, Loan Processing",Delhi,Diploma,0,0,1,0
651,Pooja Reddy,"Safety Management, Equipment Maintenance, Drilling, Surveying",Ahmedabad,BBA,459,Project Engineer,IL&FS TAMIL NADU POWER COMPANY LIMITED,"Power Plant Operations, Energy Efficiency, Grid Management, Renewable Energy",Jaipur,B.Tech,0,0,1,0
14403,Ritu Singh,"Research, Project Development, Policy Analysis",Lucknow,MBA,588,Structural Engineer,K.P.R. MILL LIMITED,"Construction Management, Estimation",Hyderabad,BA,0,0,1,0
2834,Priya Reddy,"Brewing, Packaging, Distribution, Digital Marketing, Scriptwriting, Production, Event Management, Nursing, Medical Knowledge, Diagnosis, Pharmacy",Pune,MBA,833,Construction Manager,RASHMI CEMENT LIMITED,"Civil Engineering, Project Management, Safety Management",Pune,B.Com,0,1,1,0
